-2111.97024	351.501032	2.560398
-2112.48088	351.834082	2.553103
-2112.991519	352.178234	2.546592
-2113.510814	352.533487	2.541025
-2114.021453	352.877639	2.536051
-2114.532092	353.232893	2.531443
-2115.042732	353.599248	2.528371
-2115.562026	353.954501	2.527603
-2116.089975	354.331958	2.529331
-2116.60927	354.687211	2.532595
-2117.137219	355.053566	2.537779
-2117.656513	355.40882	2.544289
-2118.184463	355.764073	2.552352
-2118.712412	356.108225	2.561358
-2119.240361	356.463478	2.571324
-2119.78562	356.796528	2.581866
-2120.322224	357.129578	2.593193
-2120.867483	357.462628	2.605078
-2121.421397	357.784577	2.617348
-2121.975311	358.095423	2.629234
-2122.529225	358.40627	2.640928
-2123.091794	358.717117	2.652045
-2123.663018	359.016862	2.662605
-2124.234242	359.305505	2.672186
-2124.805466	359.594149	2.680616
-2125.385344	359.882792	2.689064
-2125.965223	360.160334	2.696918
-2126.553757	360.437875	2.704021
-2127.14229	360.715417	2.710147
-2127.739479	360.981857	2.715331
-2128.336667	361.248297	2.719363
-2128.925201	361.514737	2.722609
-2129.531044	361.781177	2.725873
-2129.989754	361.992109	2.727985
-2130.586943	362.247447	2.73048
-2131.192786	362.513888	2.7324
-2131.660151	362.713718	2.73336
-2132.265994	362.980158	2.73432
-2132.871838	363.246598	2.734879
-2133.339203	363.435326	2.735263
-2133.797913	363.635156	2.735071
-2134.412411	363.901596	2.735071
-2134.871121	364.101426	2.735071
-2135.476964	364.356765	2.734879
-2136.074153	364.612103	2.734704
-2136.679996	364.878543	2.734704
-2137.277185	365.133881	2.734512
-2137.74455	365.333711	2.73432
-2138.341738	365.58905	2.73432
-2138.800448	365.78888	2.734128
-2139.259158	365.98871	2.733744
-2139.856347	366.244048	2.732976
-2140.46219	366.510488	2.731824
-2141.050724	366.765827	2.729904
-2141.647912	367.032267	2.727985
-2142.253756	367.298707	2.726065
-2142.842289	367.554045	2.724337
-2143.439478	367.831587	2.722993
-2144.028011	368.086925	2.721841
-2144.616545	368.353365	2.721457
-2145.213733	368.619805	2.722033
-2145.793612	368.875144	2.723377
-2146.390801	369.141584	2.725489
-2146.970679	369.396922	2.728752
-2147.541903	369.65226	2.733168
-2148.104472	369.896497	2.738526
-2148.658386	370.129632	2.745054
-2149.203645	370.362767	2.75214
-2149.740249	370.573699	2.760011
-2150.276853	370.784631	2.768633
-2150.813457	370.995562	2.778023
-2151.341407	371.195392	2.789158
-2151.869356	371.384121	2.801812
-2152.38865	371.572849	2.816001
-2152.907945	371.739374	2.831535
-2153.427239	371.894797	2.848587
-2153.937878	372.050221	2.867
-2154.439863	372.183441	2.886757
-2154.941848	372.305559	2.908033
-2155.435177	372.427678	2.930862
-2155.807338	372.494288	2.949257
-2156.162189	372.560898	2.968247
-2156.525695	372.627508	2.988178
-2156.871891	372.671914	3.008895
-2157.226743	372.716321	3.030747
-2157.572939	372.749626	3.053576
-2157.91048	372.782931	3.077731
-2158.248022	372.794033	3.102846
-2158.473049	372.805134	3.1203
-2158.689422	372.805134	3.138137
-2158.914449	372.805134	-3.126845
-2159.130822	372.805134	-3.108431
-2159.347195	372.794033	-3.089442
-2159.572222	372.771829	-3.070086
-2159.77994	372.760728	-3.050329
-2159.996312	372.738524	-3.030188
-2160.212685	372.716321	-3.009297
-2160.420403	372.683016	-2.988004
-2160.628121	372.649711	-2.96596
-2160.835838	372.605304	-2.943533
-2161.043556	372.560898	-2.920704
-2161.251274	372.516491	-2.897316
-2161.450337	372.460983	-2.873353
-2161.649399	372.405474	-2.84918
-2161.848462	372.338864	-2.824641
-2162.047525	372.272254	-2.79991
-2162.237933	372.205644	-2.774986
-2162.428341	372.127933	-2.750046
-2162.610094	372.050221	-2.72493
-2162.800502	371.961408	-2.699815
-2162.9736	371.872594	-2.6747
-2163.155353	371.783781	-2.649392
-2163.328451	371.683866	-2.623684
-2163.501549	371.583951	-2.5978
-2163.674647	371.484036	-2.571341
-2163.839091	371.373019	-2.544882
-2163.994879	371.262002	-2.517847
-2164.150667	371.150986	-2.490812
-2164.306456	371.028867	-2.463393
-2164.453589	370.906749	-2.436166
-2164.600722	370.773529	-2.408554
-2164.739201	370.640309	-2.381135
-2164.877679	370.507089	-2.353524
-2165.007503	370.373869	-2.325913
-2165.137326	370.229547	-2.298302
-2165.258495	370.085226	-2.270691
-2165.379664	369.940904	-2.24308
-2165.492178	369.796582	-2.215277
-2165.604691	369.641159	-2.187474
-2165.70855	369.485735	-2.15967
-2165.812409	369.330312	-2.131483
-2165.907613	369.174889	-2.103488
-2166.002817	369.019465	-2.075493
-2166.089366	368.85294	-2.047114
-2166.16726	368.686415	-2.018927
-2166.245154	368.51989	-1.99074
-2166.323049	368.353365	-1.962553
-2166.383633	368.18684	-1.934174
-2166.444217	368.020315	-1.905987
-2166.504802	367.842688	-1.877608
-2166.556731	367.676163	-1.849229
-2166.600006	367.498537	-1.821042
-2166.64328	367.332012	-1.792471
-2166.6779	367.154385	-1.7639
-2166.712519	366.976758	-1.735136
-2166.738484	366.799132	-1.70599
-2166.764449	366.632607	-1.676842
-2166.773104	366.45498	-1.647887
-2166.790413	366.277353	-1.618932
-2166.790413	366.099726	-1.590169
-2166.799068	365.9221	-1.561005
-2166.790413	365.744473	-1.532434
-2166.781759	365.577948	-1.503671
-2166.764449	365.400321	-1.474716
-2166.747139	365.233796	-1.445761
-2166.721174	365.067271	-1.416806
-2166.69521	364.889645	-1.387676
-2166.66059	364.72312	-1.358721
-2166.62597	364.556595	-1.329766
-2166.582696	364.39007	-1.301003
-2166.530766	364.234646	-1.27224
-2166.478837	364.068121	-1.243477
-2166.426907	363.912698	-1.214906
-2166.366323	363.746173	-1.186335
-2166.297084	363.590749	-1.157764
-2166.227845	363.435326	-1.129385
-2166.14995	363.291004	-1.101198
-2166.072056	363.135581	-1.073011
-2165.994162	362.991259	-1.045208
-2165.907613	362.846938	-1.017789
-2165.812409	362.702616	-0.990562
-2165.717205	362.569396	-0.963718
-2165.622001	362.425074	-0.937067
-2165.518142	362.291854	-0.910608
-2165.414283	362.158634	-0.884324
-2165.310425	362.036516	-0.858248
-2165.197911	361.903296	-0.832749
-2165.076742	361.781177	-0.807442
-2164.964228	361.659059	-0.782518
-2164.84306	361.548042	-0.75777
-2164.713236	361.425924	-0.733614
-2164.583413	361.314907	-0.710035
-2164.453589	361.203891	-0.686647
-2164.323765	361.103976	-0.66401
-2164.185287	360.992959	-0.641775
-2164.046808	360.893044	-0.62029
-2163.899675	360.793129	-0.599399
-2163.752542	360.693214	-0.579065
-2163.605408	360.593299	-0.559134
-2163.44962	360.504485	-0.539952
-2163.285177	360.415672	-0.521539
-2163.129388	360.315757	-0.503911
-2162.878396	360.182537	-0.478587
-2162.618749	360.049317	-0.454623
-2162.350447	359.927199	-0.432196
-2162.07349	359.80508	-0.410711
-2161.779223	359.682962	-0.390011
-2161.493611	359.560844	-0.369294
-2161.190689	359.449827	-0.348787
-2160.879113	359.33881	-0.328453
-2160.550226	359.238895	-0.308888
-2160.22134	359.13898	-0.290877
-2159.771285	359.00576	-0.27016
-2159.191406	358.850337	-0.250036
-2158.594218	358.706015	-0.234502
-2158.100888	358.583897	-0.223769
-2157.48639	358.461778	-0.21129
-2156.984405	358.350762	-0.202668
-2156.482421	358.250847	-0.196157
-2155.963126	358.150932	-0.191358
-2155.443832	358.051017	-0.18867
-2154.924538	357.973305	-0.188094
-2154.396588	357.87339	-0.18963
-2153.877294	357.784577	-0.193278
-2153.358	357.67356	-0.198636
-2152.812741	357.573645	-0.206123
-2152.276137	357.462628	-0.215321
-2151.722223	357.34051	-0.226631
-2151.176964	357.20729	-0.240053
-2150.62305	357.07407	-0.254434
-2150.069136	356.918647	-0.269776
-2149.515222	356.763223	-0.285309
-2148.969963	356.596698	-0.301034
-2148.416049	356.419071	-0.317912
-2147.862135	356.241445	-0.335557
-2147.299566	356.041615	-0.353185
-2146.745652	355.819581	-0.37083
-2146.183083	355.597548	-0.388283
-2145.620514	355.364413	-0.405737
-2145.057945	355.120176	-0.422405
-2144.486721	354.853736	-0.438322
-2143.924152	354.587296	-0.453471
-2143.352929	354.298653	-0.467277
-2142.77305	354.010009	-0.479931
-2142.201826	353.710264	-0.49124
-2141.621948	353.388316	-0.501032
-2141.033414	353.066368	-0.509462
-2140.592014	352.822131	-0.514453
-2140.00348	352.489081	-0.520003
-2139.56208	352.233742	-0.523075
-2139.112025	351.967302	-0.525571
-2138.66197	351.711964	-0.527683
-2138.211915	351.456626	-0.529411
-2137.753205	351.190186	-0.530371
-2137.294495	350.912644	-0.530563
-2136.84444	350.668407	-0.529795
-2136.377075	350.390865	-0.527683
-2135.90971	350.124425	-0.524803
-2135.442345	349.857985	-0.521155
-2134.966325	349.591545	-0.517141
-2134.490305	349.325105	-0.512341
-2134.00563	349.047563	-0.507542
-2133.520956	348.781123	-0.50276
-2133.027626	348.514683	-0.498152
-2132.534296	348.248243	-0.493928
-2132.040967	347.981803	-0.490298
-2131.538982	347.715363	-0.487226
-2131.036998	347.448923	-0.484346
-2130.526358	347.193585	-0.481466
-2130.015719	346.927145	-0.478587
-2129.505079	346.660705	-0.475916
-2128.99444	346.394265	-0.473229
-2128.475146	346.138926	-0.470349
-2127.955851	345.872486	-0.467661
-2127.427902	345.606046	-0.464973
-2126.908608	345.350708	-0.462495
-2126.380658	345.095369	-0.459807
-2125.861364	344.828929	-0.457695
-2125.333415	344.573591	-0.455967
-2124.805466	344.318253	-0.454815
-2124.268861	344.062914	-0.453664
-2123.740912	343.807576	-0.452703
-2123.212963	343.552238	-0.452128
-2122.685014	343.296899	-0.451552
-2122.14841	343.041561	-0.45136
-2121.62046	342.786222	-0.451935
-2121.092511	342.530884	-0.452896
-2120.555907	342.264444	-0.454623
-2120.027958	342.009106	-0.456543
-2119.500008	341.753767	-0.459039
-2118.963404	341.487327	-0.461727
-2118.435455	341.220887	-0.464781
-2117.907506	340.954447	-0.468237
-2117.379556	340.688007	-0.472077
-2116.851607	340.421567	-0.476108
-2116.323658	340.144025	-0.480123
-2115.795709	339.877585	-0.484154
-2115.276414	339.600043	-0.488378
-2114.748465	339.322502	-0.492584
-2114.229171	339.033858	-0.496808
-2113.709876	338.756317	-0.50084
-2113.190582	338.467673	-0.504871
-2112.679943	338.190132	-0.508886
-2112.160648	337.901488	-0.512725
-2111.650009	337.601743	-0.516565
-2111.139369	337.3131	-0.520195
-2110.62873	337.024456	-0.524035
-2110.11809	336.724711	-0.527683
-2109.616106	336.436068	-0.531139
-2109.114121	336.136323	-0.534769
-2108.603482	335.836578	-0.538417
-2108.110152	335.536833	-0.541872
-2107.608168	335.237088	-0.545136
-2107.106183	334.937343	-0.548382
-2106.612854	334.626496	-0.551454
-2106.119524	334.326751	-0.554142
-2105.634849	334.027006	-0.556638
-2105.14152	333.716159	-0.55875
-2104.6655	333.427516	-0.560478
-2104.180825	333.116669	-0.561612
-2103.704805	332.816924	-0.562956
-2103.23744	332.528281	-0.564108
-2102.761421	332.228536	-0.565068
-2102.285401	331.92879	-0.565644
-2101.809381	331.629045	-0.56622
-2101.342016	331.3293	-0.56622
-2100.865996	331.029555	-0.566028
-2100.398631	330.72981	-0.565644
-2099.922611	330.441167	-0.565068
-2099.455247	330.141422	-0.5643
-2098.979227	329.841677	-0.56334
-2098.511862	329.553033	-0.561612
-2098.035842	329.26439	-0.559902
-2097.568477	328.964645	-0.55779
-2097.092457	328.676002	-0.555678
-2096.625092	328.387358	-0.553182
-2096.149073	328.098715	-0.550494
-2095.681708	327.810071	-0.547614
-2095.205688	327.521428	-0.544176
-2094.729668	327.232785	-0.540528
-2094.262303	326.955243	-0.536305
-2093.786283	326.677701	-0.532098
-2093.310263	326.389058	-0.527683
-2092.834244	326.111516	-0.523075
-2092.349569	325.845076	-0.517909
-2091.882204	325.578636	-0.512533
-2091.406184	325.312196	-0.506966
-2090.930164	325.045756	-0.501224
-2090.454144	324.790418	-0.494504
-2089.978125	324.535079	-0.48761
-2089.51076	324.290842	-0.481083
-2089.043395	324.046606	-0.474188
-2088.57603	323.802369	-0.467085
-2088.108665	323.580336	-0.459231
-2087.649955	323.347201	-0.450976
-2087.191245	323.125167	-0.44197
-2086.732535	322.914236	-0.43258
-2086.273825	322.703304	-0.422981
-2085.676636	322.447965	-0.409559
-2085.079448	322.192627	-0.395753
-2084.482259	321.94839	-0.381372
-2083.902381	321.715255	-0.366222
-2083.322502	321.504324	-0.349939
-2082.742623	321.293392	-0.332485
-2082.1714	321.104664	-0.314072
-2081.608831	320.927037	-0.295083
-2081.046262	320.760512	-0.275343
-2080.492348	320.61619	-0.254818
-2079.955744	320.471868	-0.233351
-2079.427794	320.360852	-0.210714
-2079.029669	320.272038	-0.192702
-2078.640198	320.205428	-0.173713
-2078.259382	320.138818	-0.153589
-2077.878566	320.08331	-0.13268
-2077.506405	320.038903	-0.111212
-2077.134244	320.005598	-0.088959
-2076.770738	319.972293	-0.066148
-2076.415887	319.95009	-0.042743
-2076.061036	319.938988	-0.018588
-2075.71484	319.938988	0.006144
-2075.377299	319.95009	0.031259
-2075.039757	319.961192	0.05695
-2074.823385	319.972293	0.074403
-2074.607012	319.994497	0.092241
-2074.399294	320.0167	0.110462
-2074.182922	320.038903	0.129242
-2073.975204	320.072208	0.148423
-2073.758831	320.105513	0.16818
-2073.551113	320.138818	0.188304
-2073.343396	320.183225	0.209021
-2073.144333	320.227632	0.230296
-2072.936615	320.28314	0.251973
-2072.737552	320.338648	0.274401
-2072.538489	320.394157	0.297212
-2072.339427	320.449665	0.320233
-2072.149019	320.516275	0.343812
-2071.958611	320.593987	0.367584
-2071.768203	320.671698	0.391373
-2071.577795	320.74941	0.415336
-2071.396042	320.838224	0.439299
-2071.214289	320.915935	0.463455
-2071.032536	321.01585	0.487628
-2070.859438	321.104664	0.511783
-2070.68634	321.204579	0.536322
-2070.513241	321.315595	0.560879
-2070.348798	321.426612	0.585418
-2070.184355	321.537629	0.609958
-2070.019912	321.648645	0.634689
-2069.864124	321.770764	0.65942
-2069.708335	321.892882	0.684553
-2069.561202	322.015	0.709668
-2069.414068	322.14822	0.735168
-2069.27559	322.270339	0.760667
-2069.137111	322.41466	0.78655
-2068.998633	322.54788	0.812451
-2068.868809	322.692202	0.838526
-2068.747641	322.836524	0.864793
-2068.617817	322.980846	0.890868
-2068.505303	323.125167	0.916752
-2068.39279	323.280591	0.942827
-2068.280276	323.436014	0.968902
-2068.176417	323.591437	0.994995
-2068.081213	323.746861	1.021262
-2067.986009	323.913386	1.047529
-2067.890805	324.068809	1.073604
-2067.804256	324.235334	1.09968
-2067.726362	324.401859	1.125563
-2067.648468	324.568384	1.151446
-2067.570573	324.734909	1.177347
-2067.509989	324.901434	1.203038
-2067.44075	325.079061	1.228537
-2067.380166	325.245586	1.254037
-2067.328236	325.423213	1.279536
-2067.276307	325.600839	1.305035
-2067.233032	325.767364	1.33036
-2067.198413	325.944991	1.355667
-2067.155138	326.122618	1.381166
-2067.129173	326.300244	1.406858
-2067.103209	326.477871	1.432549
-2067.077244	326.655498	1.458449
-2067.059934	326.833125	1.484333
-2067.042624	327.010751	1.510024
-2067.033969	327.188378	1.535715
-2067.033969	327.366005	1.561214
-2067.033969	327.543631	1.586504
-2067.042624	327.721258	1.612213
-2067.051279	327.898885	1.63752
-2067.059934	328.06541	1.662828
-2067.077244	328.243036	1.687751
-2067.103209	328.420663	1.712674
-2067.129173	328.587188	1.737231
-2067.163793	328.764815	1.76177
-2067.198413	328.93134	1.786118
-2067.233032	329.108967	1.810273
-2067.276307	329.275492	1.834254
-2067.328236	329.442017	1.857833
-2067.380166	329.619643	1.881221
-2067.432095	329.786168	1.904625
-2067.492679	329.952693	1.928013
-2067.561919	330.108117	1.951208
-2067.622503	330.274642	1.974421
-2067.700397	330.441167	1.997425
-2067.769636	330.59659	2.02062
-2067.856185	330.752014	2.043641
-2067.93408	330.918539	2.066452
-2068.020629	331.06286	2.089281
-2068.107178	331.218284	2.111901
-2068.202382	331.373707	2.134328
-2068.297586	331.518029	2.156389
-2068.401444	331.66235	2.178049
-2068.505303	331.817774	2.199342
-2068.609162	331.950994	2.220425
-2068.721676	332.095315	2.241142
-2068.83419	332.239637	2.26165
-2068.946704	332.372857	2.282367
-2069.067872	332.506077	2.303067
-2069.189041	332.639297	2.323976
-2069.31021	332.772517	2.344675
-2069.440033	332.905737	2.365584
-2069.569857	333.027856	2.386476
-2069.69968	333.149974	2.407193
-2069.838159	333.260991	2.428085
-2069.976637	333.383109	2.448802
-2070.115116	333.494126	2.469501
-2070.262249	333.605142	2.49041
-2070.400728	333.716159	2.51111
-2070.547861	333.816074	2.532019
-2070.703649	333.927091	2.552911
-2070.850783	334.027006	2.57382
-2071.006571	334.115819	2.595095
-2071.162359	334.215734	2.616388
-2071.318148	334.304548	2.637664
-2071.473936	334.382259	2.659149
-2071.638379	334.471073	2.680808
-2071.802822	334.548784	2.702677
-2071.958611	334.615394	2.724529
-2072.123054	334.693106	2.746782
-2072.296152	334.759716	2.769209
-2072.460595	334.815224	2.791829
-2072.625038	334.881834	2.814466
-2072.798137	334.937343	2.837469
-2072.96258	334.981749	2.860298
-2073.135678	335.026156	2.883301
-2073.308776	335.070563	2.906305
-2073.473219	335.114969	2.929326
-2073.646317	335.148274	2.952137
-2073.819415	335.181579	2.975141
-2073.992514	335.203783	2.998162
-2074.165612	335.225986	3.021165
-2074.33871	335.248189	3.04436
-2074.511808	335.259291	3.067573
-2074.684906	335.270393	3.090769
-2074.858004	335.281494	3.114156
-2075.039757	335.281494	3.137561
-2075.212855	335.281494	-3.122045
-2075.385953	335.270393	-3.098658
-2075.559052	335.270393	-3.074869
-2075.73215	335.248189	-3.051097
-2075.905248	335.237088	-3.027134
-2076.078346	335.214884	-3.003153
-2076.251444	335.181579	-2.979382
-2076.424542	335.159376	-2.955418
-2076.59764	335.126071	-2.931246
-2076.762083	335.081664	-2.90709
-2076.935182	335.037258	-2.882743
-2077.099625	334.992851	-2.858396
-2077.264068	334.948444	-2.834031
-2077.428511	334.892936	-2.809683
-2077.592954	334.826326	-2.785144
-2077.748743	334.770818	-2.760605
-2077.913186	334.704208	-2.73624
-2078.068974	334.637598	-2.711893
-2078.224763	334.559886	-2.687737
-2078.380551	334.482174	-2.66339
-2078.527684	334.404463	-2.639025
-2078.674818	334.315649	-2.614678
-2078.821951	334.226836	-2.590522
-2078.969084	334.138023	-2.566367
-2079.107563	334.049209	-2.542194
-2079.246041	333.949294	-2.518231
-2079.375865	333.849379	-2.494267
-2079.505689	333.749464	-2.470095
-2079.635512	333.649549	-2.445939
-2079.765336	333.538532	-2.421592
-2079.886504	333.427516	-2.397245
-2080.007673	333.305397	-2.37288
-2080.128842	333.194381	-2.348532
-2080.241356	333.072262	-2.324185
-2080.353869	332.950144	-2.299838
-2080.457728	332.828026	-2.275281
-2080.561587	332.705907	-2.250934
-2080.665446	332.572687	-2.226586
-2080.76065	332.450569	-2.202222
-2080.855854	332.317349	-2.177874
-2080.942403	332.184129	-2.153719
-2081.028952	332.050909	-2.129179
-2081.115501	331.906587	-2.104623
-2081.193395	331.773367	-2.080275
-2081.271289	331.629045	-2.055544
-2081.349184	331.484724	-2.030813
-2081.418423	331.340402	-2.006064
-2081.479007	331.19608	-1.980949
-2081.548246	331.051759	-1.956025
-2081.600176	330.896335	-1.930718
-2081.66076	330.752014	-1.905219
-2081.704035	330.59659	-1.879702
-2081.755964	330.452269	-1.854011
-2081.790584	330.296845	-1.828512
-2081.833858	330.141422	-1.803396
-2081.868478	329.985998	-1.778281
-2081.894443	329.841677	-1.753532
-2081.920407	329.686253	-1.728609
-2081.946372	329.53083	-1.703878
-2081.963682	329.375407	-1.678954
-2081.980992	329.219983	-1.654223
-2081.989647	329.06456	-1.629282
-2081.998301	328.909137	-1.604743
-2081.998301	328.753713	-1.580396
-2081.998301	328.609392	-1.556031
-2081.998301	328.453968	-1.53205
-2081.989647	328.298545	-1.508471
-2081.980992	328.143121	-1.485083
-2081.963682	327.9988	-1.461678
-2081.946372	327.843376	-1.438291
-2081.920407	327.687953	-1.415287
-2081.894443	327.543631	-1.392459
-2081.868478	327.388208	-1.369647
-2081.833858	327.243886	-1.34701
-2081.799239	327.099565	-1.324583
-2081.764619	326.944141	-1.302155
-2081.721345	326.79982	-1.279518
-2081.67807	326.655498	-1.257091
-2081.626141	326.522278	-1.234454
-2081.574211	326.377956	-1.212027
-2081.522282	326.233634	-1.189599
-2081.461697	326.100414	-1.167154
-2081.401113	325.967194	-1.144919
-2081.340529	325.822873	-1.122474
-2081.271289	325.689653	-1.100046
-2081.20205	325.556433	-1.077235
-2081.132811	325.423213	-1.054406
-2081.054917	325.301094	-1.031594
-2080.977023	325.167874	-1.008975
-2080.899128	325.045756	-0.986146
-2080.812579	324.912536	-0.963526
-2080.717375	324.790418	-0.940698
-2080.630826	324.668299	-0.918078
-2080.535622	324.546181	-0.895267
-2080.440418	324.435164	-0.872246
-2080.33656	324.313046	-0.849242
-2080.232701	324.202029	-0.826239
-2080.128842	324.091012	-0.803218
-2080.016328	323.979996	-0.780214
-2079.912469	323.868979	-0.757386
-2079.799955	323.757962	-0.734574
-2079.678787	323.658047	-0.711955
-2079.566273	323.558132	-0.689126
-2079.445104	323.469319	-0.666314
-2079.323936	323.369404	-0.643311
-2079.194112	323.280591	-0.620482
-2079.072943	323.191777	-0.59767
-2078.94312	323.102964	-0.574859
-2078.813296	323.025252	-0.552222
-2078.683473	322.947541	-0.529411
-2078.544994	322.869829	-0.506774
-2078.406516	322.792117	-0.483962
-2078.276692	322.725507	-0.461151
-2078.138214	322.658897	-0.438322
-2077.99108	322.592287	-0.415511
-2077.852602	322.536779	-0.392507
-2077.705468	322.48127	-0.369678
-2077.56699	322.425762	-0.346675
-2077.419856	322.370254	-0.323846
-2077.272723	322.325847	-0.301034
-2077.12559	322.28144	-0.278031
-2076.978456	322.237034	-0.255202
-2076.822668	322.203729	-0.232391
-2076.66688	322.170424	-0.209387
-2076.519746	322.137119	-0.186174
-2076.363958	322.114915	-0.163171
-2076.20817	322.08161	-0.139975
-2076.052381	322.070509	-0.116763
-2075.896593	322.048305	-0.093567
-2075.740805	322.037204	-0.070354
-2075.585016	322.026102	-0.047159
-2075.429228	322.026102	-0.023963
-2075.27344	322.015	-0.000559
-2075.117651	322.026102	0.022445
-2074.953208	322.026102	0.04564
-2074.79742	322.037204	0.068853
-2074.641632	322.048305	0.092049
-2074.485843	322.070509	0.115436
-2074.330055	322.08161	0.139033
-2074.174267	322.103814	0.16242
-2074.018478	322.137119	0.186
-2073.86269	322.170424	0.209405
-2073.706902	322.203729	0.232984
-2073.551113	322.237034	0.256563
-2073.395325	322.28144	0.28016
-2073.248192	322.325847	0.303932
-2073.092403	322.381355	0.327511
-2072.94527	322.425762	0.35109
-2072.798137	322.492372	0.374687
-2072.642348	322.54788	0.398075
-2072.495215	322.61449	0.421654
-2072.356736	322.6811	0.445251
-2072.209603	322.747711	0.469022
-2072.071125	322.825422	0.492794
-2071.923991	322.903134	0.516391
-2071.785513	322.980846	0.540162
-2071.655689	323.069659	0.563741
-2071.517211	323.147371	0.587338
-2071.387387	323.247286	0.610918
-2071.257563	323.336099	0.634305
-2071.12774	323.436014	0.657902
-2071.006571	323.535929	0.681673
-2070.876748	323.635844	0.705253
-2070.755579	323.735759	0.729041
-2070.643065	323.846776	0.752621
-2070.521896	323.957792	0.776008
-2070.409383	324.068809	0.799221
-2070.305524	324.190927	0.822417
-2070.19301	324.301944	0.845804
-2070.089151	324.424062	0.869209
-2069.993947	324.546181	0.892788
-2069.890088	324.668299	0.916368
-2069.803539	324.790418	0.939947
-2069.708335	324.923638	0.963736
-2069.621786	325.056858	0.987315
-2069.535237	325.178976	1.011087
-2069.457343	325.312196	1.034492
-2069.379449	325.445416	1.057879
-2069.301555	325.589738	1.081266
-2069.232315	325.722958	1.104671
-2069.163076	325.867279	1.128059
-2069.102492	326.000499	1.151446
-2069.041907	326.144821	1.174851
-2068.981323	326.289143	1.198046
-2068.929394	326.433464	1.221434
-2068.877464	326.577786	1.244839
-2068.825535	326.722108	1.268418
-2068.78226	326.877531	1.291805
-2068.738986	327.021853	1.315786
-2068.704366	327.177276	1.339558
-2068.669747	327.3327	1.363329
-2068.635127	327.488123	1.387118
-2068.609162	327.643546	1.410889
-2068.583197	327.79897	1.434853
-2068.565888	327.954393	1.458624
-2068.548578	328.109816	1.482605
-2068.539923	328.26524	1.506568
-2068.531268	328.431765	1.530532
-2068.531268	328.587188	1.554512
-2068.522613	328.742612	1.578074
-2068.531268	328.909137	1.602038
-2068.539923	329.06456	1.625827
-2068.548578	329.219983	1.64979
-2068.557233	329.386508	1.673945
-2068.583197	329.541932	1.698101
-2068.600507	329.708457	1.722465
-2068.626472	329.86388	1.746813
-2068.661092	330.019303	1.770968
-2068.695711	330.174727	1.795141
-2068.730331	330.33015	1.819104
-2068.773605	330.496675	1.84326
-2068.81688	330.652099	1.867415
-2068.868809	330.807522	1.89178
-2068.920739	330.951844	1.916127
-2068.981323	331.107267	1.940475
-2069.041907	331.26269	1.964822
-2069.102492	331.407012	1.988995
-2069.171731	331.562435	2.013342
-2069.24097	331.706757	2.037497
-2069.318864	331.851079	2.061478
-2069.396759	331.9954	2.085634
-2069.474653	332.12862	2.109789
-2069.561202	332.272942	2.133944
-2069.647751	332.406162	2.158117
-2069.742955	332.539382	2.182272
-2069.838159	332.672602	2.206428
-2069.933363	332.794721	2.230583
-2070.028567	332.927941	2.254948
-2070.132426	333.050059	2.279103
-2070.244939	333.172177	2.303259
-2070.348798	333.294296	2.327431
-2070.461312	333.405312	2.351395
